================================================================================
J1939 INTELLIGENT WAVEFORM & SIGNAL VERIFICATION HUB - CAN BUS TRACE LOG (.TXT)
Creators: Vishal Meyyappan R (3rd Year ECE - ACT) & Srikar (4th year ECE)
Institution: Chennai Institute of Technology (CIT Chennai) & STUST Taiwan
--------------------------------------------------------------------------------
Log Timestamp    : 9/14/2026, 3:27:26 PM
CAN Bus Bitrate  : 500 kbps (J1939-21 Extended 29-bit CAN ID)
Timing Mode      : Smooth Waveform (50 Hz)
Total Logged     : 11465 frames
================================================================================

  #Frame     Time(ms)  Dir  CAN_ID_29b  PGN    DLC  Data_Bytes_Hex (D0..D7)    Decoded_Physical_SPN_Values
------------------------------------------------------------------------------------------------------------------------
    5840   17816.000  Tx  0x18F00200  61442  8  FF 46 23 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 28.16 %, SPN 92 Engine Percent Load At Current Speed: 35.20 %]
    5841   17816.000  Tx  0x18F02300  61475  8  AE 46 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5428.26 g/h]
    5842   17846.000  Tx  0x0CF00400  61444  8  F4 47 47 6F 47 FF FF 47  [SPN 899 Engine Torque Mode: 4.27 state, SPN 512 Driver Demand Engine Torque: -53.85 %, SPN 513 Actual Engine Percent Torque: -53.85 %, SPN 190 Engine Speed: 2285.87 rpm, SPN 2432 Engine Demand Percent Torque: -53.85 %]
    5843   17846.000  Tx  0x18F02300  61475  8  6F 47 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5486.09 g/h]
    5844   17875.000  Tx  0x0CF00400  61444  8  F4 48 48 29 48 FF FF 48  [SPN 899 Engine Torque Mode: 4.31 state, SPN 512 Driver Demand Engine Torque: -53.13 %, SPN 513 Actual Engine Percent Torque: -53.13 %, SPN 190 Engine Speed: 2309.16 rpm, SPN 2432 Engine Demand Percent Torque: -53.13 %]
    5845   17875.000  Tx  0x18F00200  61442  8  FF 48 24 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 28.75 %, SPN 92 Engine Percent Load At Current Speed: 35.94 %]
    5846   17875.000  Tx  0x18F02300  61475  8  29 48 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5541.99 g/h]
    5847   17896.000  Tx  0x0CF00400  61444  8  F4 48 48 B0 48 FF FF 48  [SPN 899 Engine Torque Mode: 4.34 state, SPN 512 Driver Demand Engine Torque: -52.60 %, SPN 513 Actual Engine Percent Torque: -52.60 %, SPN 190 Engine Speed: 2326.03 rpm, SPN 2432 Engine Demand Percent Torque: -52.60 %]
    5848   17896.000  Tx  0x18F02300  61475  8  B0 48 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5582.47 g/h]
    5849   17916.000  Tx  0x0CF00400  61444  8  F4 49 49 31 49 FF FF 49  [SPN 899 Engine Torque Mode: 4.37 state, SPN 512 Driver Demand Engine Torque: -52.10 %, SPN 513 Actual Engine Percent Torque: -52.10 %, SPN 190 Engine Speed: 2342.09 rpm, SPN 2432 Engine Demand Percent Torque: -52.10 %]
    5850   17916.000  Tx  0x18FEF100  65265  8  FF 31 49 FF FF FF FF FF  [SPN 84 Wheel-Based Vehicle Speed: 73.19 km/h]
    5851   17916.000  Tx  0x18F0090B  61449  8  30 49 FF 28 49 30 49 49  [SPN 1807 Steering Wheel Angle: -13.08 rad, SPN 1808 Yaw Rate: -1.63 rad/s, SPN 1809 Lateral Acceleration: -6.54 m/s2, SPN 1810 Longitudinal Acceleration: -5.21 m/s2]
    5852   17916.000  Tx  0x0CF00503  61445  8  FF FF FF 49 FF FF FF FF  [SPN 523 Transmission Current Gear: -52.10 gear]
    5853   17916.000  Tx  0x18F0010B  61441  8  FF 49 FF FF FF FF FF FF  [SPN 521 Brake Pedal Position: 29.16 %]
    5854   17916.000  Tx  0x18F0000F  61440  8  FF 24 FF FF FF FF FF FF  [SPN 520 Actual Retarder Percent Torque: -88.55 %]
    5855   17916.000  Tx  0x18F02300  61475  8  31 49 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5621.03 g/h]
    5856   17916.000  Tx  0x18FDB300  64947  8  31 49 31 49 FF FF FF FF  [SPN 3250 DPF Inlet Gas Temperature: 312.53 degC, SPN 3246 DPF Outlet Gas Temperature: 312.53 degC]
    5857   17916.000  Tx  0x18FEA600  65190  8  31 49 A6 4A FF FF FF FF  [SPN 1127 Turbocharger 1 Boost Pressure: 2342.09 kPa, SPN 103 Turbocharger Speed: 19110.01 rpm]
    5858   17916.000  Tx  0x18FEF200  65266  8  31 49 31 49 31 49 FF FF  [SPN 183 Engine Fuel Rate: 936.84 L/h, SPN 184 Engine Instantaneous Fuel Economy: 36.60 km/L, SPN 185 Engine Average Fuel Economy: 36.60 km/L]
    5859   17925.000  Tx  0x18F00200  61442  8  FF 49 25 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 29.25 %, SPN 92 Engine Percent Load At Current Speed: 36.56 %]
    5860   17945.000  Tx  0x0CF00400  61444  8  F4 4A 4A EB 49 FF FF 4A  [SPN 899 Engine Torque Mode: 4.42 state, SPN 512 Driver Demand Engine Torque: -51.37 %, SPN 513 Actual Engine Percent Torque: -51.37 %, SPN 190 Engine Speed: 2365.39 rpm, SPN 2432 Engine Demand Percent Torque: -51.37 %]
    5861   17945.000  Tx  0x18F02300  61475  8  EB 49 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5676.93 g/h]
    5862   17965.000  Tx  0x0CF00400  61444  8  F4 4A 4A 6C 4A FF FF 4A  [SPN 899 Engine Torque Mode: 4.45 state, SPN 512 Driver Demand Engine Torque: -50.88 %, SPN 513 Actual Engine Percent Torque: -50.88 %, SPN 190 Engine Speed: 2381.45 rpm, SPN 2432 Engine Demand Percent Torque: -50.88 %]
    5863   17965.000  Tx  0x18F02300  61475  8  6C 4A FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5715.48 g/h]
    5864   17976.000  Tx  0x18F00200  61442  8  FF 4A 25 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 29.76 %, SPN 92 Engine Percent Load At Current Speed: 37.20 %]
    5865   17976.000  Tx  0x18FEEE00  65262  8  4A B3 4A FF FF FF FF FF  [SPN 110 Engine Coolant Temperature: 34.40 degC, SPN 175 Engine Oil Temperature 1: 324.58 degC]
    5866   17976.000  Tx  0x18FEF803  65272  8  FF FF FF 4A B3 4A FF FF  [SPN 127 Transmission Oil Pressure: 1190.40 kPa, SPN 177 Transmission Oil Temperature: 324.58 degC]
    5867   17976.000  Tx  0x18FEFA0B  65274  8  4A FF FF FF FF FF FF FF  [SPN 116 Brake Application Pressure: 297.60 kPa]
    5868   17976.000  Tx  0x18FE5600  65110  8  4A 4A FF FF FF FF FF FF  [SPN 1761 SCR Catalyst Tank Level: 29.76 %, SPN 3031 SCR Catalyst Tank Temperature: 34.40 degC]
    5869   17976.000  Tx  0x18FEF500  65269  8  4A B3 4A B3 4A 4A B3 4A  [SPN 108 Barometric Pressure: 37.20 kPa, SPN 170 Cab Interior Temperature: 324.58 degC, SPN 171 Ambient Air Temperature: 324.58 degC, SPN 172 Engine Air Inlet Temperature: 34.40 degC, SPN 79 Road Surface Temperature: 324.58 degC]
    5870   17976.000  Tx  0x18FEF700  65271  8  4A FF B2 4A B2 4A FF FF  [SPN 115 Alternator Current: -50.60 A, SPN 167 Battery Potential (Voltage): 956.11 V, SPN 168 Battery Potential / Power Input 1: 956.11 V]
    5871   17976.000  Tx  0x18FEBD00  65213  8  4A FF B2 4A FF FF FF FF  [SPN 1639 Estimated Fan Speed Percent: 29.76 %, SPN 975 Fan Speed: 2390.29 rpm]
    5872   17976.000  Tx  0x18FEFC00  65276  8  4A 4A FF FF FF FF FF FF  [SPN 80 Washer Fluid Level: 29.76 %, SPN 96 Fuel Level 1: 29.76 %]
    5873   17976.000  Tx  0x18FEE600  65254  8  47 12 07 04 26 4A FF FF  [SPN 959 Seconds: 17.78 s, SPN 960 Minutes: 17.56 min, SPN 961 Hours: 6.84 hr, SPN 963 Month: 4.27 month, SPN 962 Day: 9.62 day, SPN 964 Year: 2059.40 yr]
    5874   17991.000  Tx  0x0CF00400  61444  8  F4 4B 4B 13 4B FF FF 4B  [SPN 899 Engine Torque Mode: 4.49 state, SPN 512 Driver Demand Engine Torque: -50.23 %, SPN 513 Actual Engine Percent Torque: -50.23 %, SPN 190 Engine Speed: 2402.33 rpm, SPN 2432 Engine Demand Percent Torque: -50.23 %]
    5875   17991.000  Tx  0x18F02300  61475  8  13 4B FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5765.60 g/h]
    5876   18015.000  Tx  0x0CF00400  61444  8  F5 4B 4B AD 4B FF FF 4B  [SPN 899 Engine Torque Mode: 4.52 state, SPN 512 Driver Demand Engine Torque: -49.62 %, SPN 513 Actual Engine Percent Torque: -49.62 %, SPN 190 Engine Speed: 2421.61 rpm, SPN 2432 Engine Demand Percent Torque: -49.62 %]
    5877   18015.000  Tx  0x18F02300  61475  8  AD 4B FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5811.86 g/h]
    5878   18026.000  Tx  0x18F00200  61442  8  FF 4C 26 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 30.26 %, SPN 92 Engine Percent Load At Current Speed: 37.82 %]
    5879   18026.000  Tx  0x18FEF100  65265  8  FF F4 4B FF FF FF FF FF  [SPN 84 Wheel-Based Vehicle Speed: 75.95 km/h]
    5880   18026.000  Tx  0x18F0090B  61449  8  F3 4B FF EB 4B F3 4B 4C  [SPN 1807 Steering Wheel Angle: -12.39 rad, SPN 1808 Yaw Rate: -1.55 rad/s, SPN 1809 Lateral Acceleration: -6.19 m/s2, SPN 1810 Longitudinal Acceleration: -4.94 m/s2]
    5881   18026.000  Tx  0x0CF00503  61445  8  FF FF FF 4C FF FF FF FF  [SPN 523 Transmission Current Gear: -49.35 gear]
    5882   18026.000  Tx  0x18F0010B  61441  8  FF 4C FF FF FF FF FF FF  [SPN 521 Brake Pedal Position: 30.26 %]
    5883   18026.000  Tx  0x18F0000F  61440  8  FF 26 FF FF FF FF FF FF  [SPN 520 Actual Retarder Percent Torque: -87.18 %]
    5884   18026.000  Tx  0x18FDB300  64947  8  F4 4B F4 4B FF FF FF FF  [SPN 3250 DPF Inlet Gas Temperature: 334.62 degC, SPN 3246 DPF Outlet Gas Temperature: 334.62 degC]
    5885   18026.000  Tx  0x18FEA600  65190  8  F4 4B 77 4D FF FF FF FF  [SPN 1127 Turbocharger 1 Boost Pressure: 2430.45 kPa, SPN 103 Turbocharger Speed: 19830.89 rpm]
    5886   18026.000  Tx  0x18FEF200  65266  8  F4 4B F4 4B F4 4B FF FF  [SPN 183 Engine Fuel Rate: 972.18 L/h, SPN 184 Engine Instantaneous Fuel Economy: 37.98 km/L, SPN 185 Engine Average Fuel Economy: 37.98 km/L]
    5887   18035.000  Tx  0x0CF00400  61444  8  F5 4C 4C 2D 4C FF FF 4C  [SPN 899 Engine Torque Mode: 4.55 state, SPN 512 Driver Demand Engine Torque: -49.13 %, SPN 513 Actual Engine Percent Torque: -49.13 %, SPN 190 Engine Speed: 2437.67 rpm, SPN 2432 Engine Demand Percent Torque: -49.13 %]
    5888   18035.000  Tx  0x18F02300  61475  8  2D 4C FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5850.42 g/h]
    5889   18055.000  Tx  0x0CF00400  61444  8  F5 4C 4C AE 4C FF FF 4C  [SPN 899 Engine Torque Mode: 4.58 state, SPN 512 Driver Demand Engine Torque: -48.63 %, SPN 513 Actual Engine Percent Torque: -48.63 %, SPN 190 Engine Speed: 2453.74 rpm, SPN 2432 Engine Demand Percent Torque: -48.63 %]
    5890   18055.000  Tx  0x18F02300  61475  8  AE 4C FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5888.97 g/h]
    5891   18076.000  Tx  0x0CF00400  61444  8  F5 4D 4D 35 4D FF FF 4D  [SPN 899 Engine Torque Mode: 4.61 state, SPN 512 Driver Demand Engine Torque: -48.10 %, SPN 513 Actual Engine Percent Torque: -48.10 %, SPN 190 Engine Speed: 2470.60 rpm, SPN 2432 Engine Demand Percent Torque: -48.10 %]
    5892   18076.000  Tx  0x18F00200  61442  8  FF 4D 26 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 30.76 %, SPN 92 Engine Percent Load At Current Speed: 38.45 %]
    5893   18076.000  Tx  0x18F02300  61475  8  35 4D FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5929.45 g/h]
    5894   18095.000  Tx  0x18FEEF00  65263  8  4D FF FF 4D FF FF FF FF  [SPN 98 Engine Oil Level: 30.95 %, SPN 100 Engine Oil Pressure: 309.50 kPa]
    5895   18095.000  Tx  0x18FEF600  65270  8  FF 4D FF FF FF FF FF FF  [SPN 102 Engine Intake Manifold #1 Pressure: 154.75 kPa]
    5896   18106.000  Tx  0x0CF00400  61444  8  F5 4E 4E F6 4D FF FF 4E  [SPN 899 Engine Torque Mode: 4.66 state, SPN 512 Driver Demand Engine Torque: -47.35 %, SPN 513 Actual Engine Percent Torque: -47.35 %, SPN 190 Engine Speed: 2494.70 rpm, SPN 2432 Engine Demand Percent Torque: -47.35 %]
    5897   18106.000  Tx  0x18F02300  61475  8  F6 4D FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 5987.28 g/h]
    5898   18140.000  Tx  0x0CF00400  61444  8  F5 4F 4F D0 4E FF FF 4F  [SPN 899 Engine Torque Mode: 4.71 state, SPN 512 Driver Demand Engine Torque: -46.50 %, SPN 513 Actual Engine Percent Torque: -46.50 %, SPN 190 Engine Speed: 2522.01 rpm, SPN 2432 Engine Demand Percent Torque: -46.50 %]
    5899   18140.000  Tx  0x18F00200  61442  8  FF 4F 27 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 31.40 %, SPN 92 Engine Percent Load At Current Speed: 39.25 %]
    5900   18140.000  Tx  0x18FEF100  65265  8  FF D0 4E FF FF FF FF FF  [SPN 84 Wheel-Based Vehicle Speed: 78.81 km/h]
    5901   18140.000  Tx  0x18F0090B  61449  8  D0 4E FF C7 4E D0 4E 4F  [SPN 1807 Steering Wheel Angle: -11.67 rad, SPN 1808 Yaw Rate: -1.46 rad/s, SPN 1809 Lateral Acceleration: -5.84 m/s2, SPN 1810 Longitudinal Acceleration: -4.65 m/s2]
    5902   18140.000  Tx  0x0CF00503  61445  8  FF FF FF 4F FF FF FF FF  [SPN 523 Transmission Current Gear: -46.50 gear]
    5903   18140.000  Tx  0x18F0010B  61441  8  FF 4F FF FF FF FF FF FF  [SPN 521 Brake Pedal Position: 31.40 %]
    5904   18140.000  Tx  0x18F0000F  61440  8  FF 27 FF FF FF FF FF FF  [SPN 520 Actual Retarder Percent Torque: -85.75 %]
    5905   18140.000  Tx  0x18F02300  61475  8  D0 4E FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6052.82 g/h]
    5906   18140.000  Tx  0x18FDB300  64947  8  D0 4E D0 4E FF FF FF FF  [SPN 3250 DPF Inlet Gas Temperature: 357.51 degC, SPN 3246 DPF Outlet Gas Temperature: 357.51 degC]
    5907   18140.000  Tx  0x18FEA600  65190  8  D0 4E 62 50 FF FF FF FF  [SPN 1127 Turbocharger 1 Boost Pressure: 2522.01 kPa, SPN 103 Turbocharger Speed: 20577.99 rpm]
    5908   18140.000  Tx  0x18FEF200  65266  8  D0 4E D0 4E D0 4E FF FF  [SPN 183 Engine Fuel Rate: 1008.80 L/h, SPN 184 Engine Instantaneous Fuel Economy: 39.41 km/L, SPN 185 Engine Average Fuel Economy: 39.41 km/L]
    5909   18165.000  Tx  0x0CF00400  61444  8  F5 4F 4F 71 4F FF FF 4F  [SPN 899 Engine Torque Mode: 4.75 state, SPN 512 Driver Demand Engine Torque: -45.88 %, SPN 513 Actual Engine Percent Torque: -45.88 %, SPN 190 Engine Speed: 2542.09 rpm, SPN 2432 Engine Demand Percent Torque: -45.88 %]
    5910   18165.000  Tx  0x18F02300  61475  8  71 4F FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6101.01 g/h]
    5911   18191.000  Tx  0x0CF00400  61444  8  F5 50 50 18 50 FF FF 50  [SPN 899 Engine Torque Mode: 4.79 state, SPN 512 Driver Demand Engine Torque: -45.23 %, SPN 513 Actual Engine Percent Torque: -45.23 %, SPN 190 Engine Speed: 2562.97 rpm, SPN 2432 Engine Demand Percent Torque: -45.23 %]
    5912   18191.000  Tx  0x18F00200  61442  8  FF 50 28 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 31.91 %, SPN 92 Engine Percent Load At Current Speed: 39.89 %]
    5913   18191.000  Tx  0x18F02300  61475  8  18 50 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6151.13 g/h]
    5914   18215.000  Tx  0x0CF00400  61444  8  F5 50 50 B2 50 FF FF 50  [SPN 899 Engine Torque Mode: 4.82 state, SPN 512 Driver Demand Engine Torque: -44.63 %, SPN 513 Actual Engine Percent Torque: -44.63 %, SPN 190 Engine Speed: 2582.25 rpm, SPN 2432 Engine Demand Percent Torque: -44.63 %]
    5915   18215.000  Tx  0x18F02300  61475  8  B2 50 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6197.39 g/h]
    5916   18235.000  Tx  0x0CF00400  61444  8  F5 51 51 32 51 FF FF 51  [SPN 899 Engine Torque Mode: 4.85 state, SPN 512 Driver Demand Engine Torque: -44.13 %, SPN 513 Actual Engine Percent Torque: -44.13 %, SPN 190 Engine Speed: 2598.31 rpm, SPN 2432 Engine Demand Percent Torque: -44.13 %]
    5917   18235.000  Tx  0x18F02300  61475  8  32 51 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6235.95 g/h]
    5918   18245.000  Tx  0x18F00200  61442  8  FF 51 29 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 32.45 %, SPN 92 Engine Percent Load At Current Speed: 40.56 %]
    5919   18245.000  Tx  0x18FEF100  65265  8  FF 73 51 FF FF FF FF FF  [SPN 84 Wheel-Based Vehicle Speed: 81.45 km/h]
    5920   18245.000  Tx  0x18F0090B  61449  8  72 51 FF 69 51 72 51 51  [SPN 1807 Steering Wheel Angle: -11.01 rad, SPN 1808 Yaw Rate: -1.38 rad/s, SPN 1809 Lateral Acceleration: -5.51 m/s2, SPN 1810 Longitudinal Acceleration: -4.39 m/s2]
    5921   18245.000  Tx  0x0CF00503  61445  8  FF FF FF 51 FF FF FF FF  [SPN 523 Transmission Current Gear: -43.87 gear]
    5922   18245.000  Tx  0x18F0010B  61441  8  FF 51 FF FF FF FF FF FF  [SPN 521 Brake Pedal Position: 32.45 %]
    5923   18245.000  Tx  0x18F0000F  61440  8  FF 29 FF FF FF FF FF FF  [SPN 520 Actual Retarder Percent Torque: -84.44 %]
    5924   18245.000  Tx  0x18FDB300  64947  8  73 51 73 51 FF FF FF FF  [SPN 3250 DPF Inlet Gas Temperature: 378.60 degC, SPN 3246 DPF Outlet Gas Temperature: 378.60 degC]
    5925   18245.000  Tx  0x18FEA600  65190  8  73 51 12 53 FF FF FF FF  [SPN 1127 Turbocharger 1 Boost Pressure: 2606.34 kPa, SPN 103 Turbocharger Speed: 21266.11 rpm]
    5926   18245.000  Tx  0x18FEF200  65266  8  73 51 73 51 73 51 FF FF  [SPN 183 Engine Fuel Rate: 1042.54 L/h, SPN 184 Engine Instantaneous Fuel Economy: 40.72 km/L, SPN 185 Engine Average Fuel Economy: 40.72 km/L]
    5927   18259.000  Tx  0x0CF00400  61444  8  F5 51 51 CD 51 FF FF 51  [SPN 899 Engine Torque Mode: 4.89 state, SPN 512 Driver Demand Engine Torque: -43.52 %, SPN 513 Actual Engine Percent Torque: -43.52 %, SPN 190 Engine Speed: 2617.59 rpm, SPN 2432 Engine Demand Percent Torque: -43.52 %]
    5928   18259.000  Tx  0x18F02300  61475  8  CD 51 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6282.21 g/h]
    5929   18289.000  Tx  0x0CF00400  61444  8  F5 52 52 8D 52 FF FF 52  [SPN 899 Engine Torque Mode: 4.93 state, SPN 512 Driver Demand Engine Torque: -42.77 %, SPN 513 Actual Engine Percent Torque: -42.77 %, SPN 190 Engine Speed: 2641.68 rpm, SPN 2432 Engine Demand Percent Torque: -42.77 %]
    5930   18289.000  Tx  0x18F02300  61475  8  8D 52 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6340.04 g/h]
    5931   18295.000  Tx  0x18F00200  61442  8  FF 52 29 FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 32.95 %, SPN 92 Engine Percent Load At Current Speed: 41.19 %]
    5932   18316.000  Tx  0x0CF00400  61444  8  F5 53 53 3B 53 FF FF 53  [SPN 899 Engine Torque Mode: 4.97 state, SPN 512 Driver Demand Engine Torque: -42.10 %, SPN 513 Actual Engine Percent Torque: -42.10 %, SPN 190 Engine Speed: 2663.37 rpm, SPN 2432 Engine Demand Percent Torque: -42.10 %]
    5933   18316.000  Tx  0x18F02300  61475  8  3B 53 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6392.09 g/h]
    5934   18345.000  Tx  0x0CF00400  61444  8  F5 54 54 F5 53 FF FF 54  [SPN 899 Engine Torque Mode: 5.02 state, SPN 512 Driver Demand Engine Torque: -41.38 %, SPN 513 Actual Engine Percent Torque: -41.38 %, SPN 190 Engine Speed: 2686.66 rpm, SPN 2432 Engine Demand Percent Torque: -41.38 %]
    5935   18345.000  Tx  0x18F00200  61442  8  FF 54 2A FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 33.45 %, SPN 92 Engine Percent Load At Current Speed: 41.81 %]
    5936   18345.000  Tx  0x18FEF100  65265  8  FF F5 53 FF FF FF FF FF  [SPN 84 Wheel-Based Vehicle Speed: 83.96 km/h]
    5937   18345.000  Tx  0x18F0090B  61449  8  F5 53 FF EB 53 F5 53 54  [SPN 1807 Steering Wheel Angle: -10.38 rad, SPN 1808 Yaw Rate: -1.30 rad/s, SPN 1809 Lateral Acceleration: -5.19 m/s2, SPN 1810 Longitudinal Acceleration: -4.14 m/s2]
    5938   18345.000  Tx  0x0CF00503  61445  8  FF FF FF 54 FF FF FF FF  [SPN 523 Transmission Current Gear: -41.38 gear]
    5939   18345.000  Tx  0x18F0010B  61441  8  FF 54 FF FF FF FF FF FF  [SPN 521 Brake Pedal Position: 33.45 %]
    5940   18345.000  Tx  0x18F0000F  61440  8  FF 2A FF FF FF FF FF FF  [SPN 520 Actual Retarder Percent Torque: -83.19 %]
    5941   18345.000  Tx  0x18F02300  61475  8  F5 53 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6447.99 g/h]
    5942   18345.000  Tx  0x18FDB300  64947  8  F6 53 F6 53 FF FF FF FF  [SPN 3250 DPF Inlet Gas Temperature: 398.68 degC, SPN 3246 DPF Outlet Gas Temperature: 398.68 degC]
    5943   18345.000  Tx  0x18FEA600  65190  8  F5 53 A1 55 FF FF FF FF  [SPN 1127 Turbocharger 1 Boost Pressure: 2686.66 kPa, SPN 103 Turbocharger Speed: 21921.46 rpm]
    5944   18345.000  Tx  0x18FEF200  65266  8  F5 53 F6 53 F6 53 FF FF  [SPN 183 Engine Fuel Rate: 1074.66 L/h, SPN 184 Engine Instantaneous Fuel Economy: 41.98 km/L, SPN 185 Engine Average Fuel Economy: 41.98 km/L]
    5945   18365.000  Tx  0x0CF00400  61444  8  F5 54 54 76 54 FF FF 54  [SPN 899 Engine Torque Mode: 5.05 state, SPN 512 Driver Demand Engine Torque: -40.88 %, SPN 513 Actual Engine Percent Torque: -40.88 %, SPN 190 Engine Speed: 2702.73 rpm, SPN 2432 Engine Demand Percent Torque: -40.88 %]
    5946   18365.000  Tx  0x18F02300  61475  8  76 54 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6486.54 g/h]
    5947   18394.000  Tx  0x0CF00400  61444  8  F5 55 55 30 55 FF FF 55  [SPN 899 Engine Torque Mode: 5.09 state, SPN 512 Driver Demand Engine Torque: -40.15 %, SPN 513 Actual Engine Percent Torque: -40.15 %, SPN 190 Engine Speed: 2726.02 rpm, SPN 2432 Engine Demand Percent Torque: -40.15 %]
    5948   18394.000  Tx  0x18F02300  61475  8  30 55 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6542.44 g/h]
    5949   18395.000  Tx  0x18F00200  61442  8  FF 55 2A FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 33.95 %, SPN 92 Engine Percent Load At Current Speed: 42.44 %]
    5950   18415.000  Tx  0x0CF00400  61444  8  F5 55 55 B7 55 FF FF 55  [SPN 899 Engine Torque Mode: 5.12 state, SPN 512 Driver Demand Engine Torque: -39.63 %, SPN 513 Actual Engine Percent Torque: -39.63 %, SPN 190 Engine Speed: 2742.89 rpm, SPN 2432 Engine Demand Percent Torque: -39.63 %]
    5951   18415.000  Tx  0x18F02300  61475  8  B7 55 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6582.92 g/h]
    5952   18435.000  Tx  0x0CF00400  61444  8  F5 56 56 38 56 FF FF 56  [SPN 899 Engine Torque Mode: 5.15 state, SPN 512 Driver Demand Engine Torque: -39.13 %, SPN 513 Actual Engine Percent Torque: -39.13 %, SPN 190 Engine Speed: 2758.95 rpm, SPN 2432 Engine Demand Percent Torque: -39.13 %]
    5953   18435.000  Tx  0x18F02300  61475  8  38 56 FF FF FF FF FF FF  [SPN 4331 SCR Actual Dosing Reagent Quantity: 6621.48 g/h]
    5954   18445.000  Tx  0x18F00200  61442  8  FF 56 2B FF FF FF FF FF  [SPN 91 Accelerator Pedal Position 1: 34.45 %, SPN 92 Engine Percent Load At Current Speed: 43.06 %]
    5955   18445.000  Tx  0x18FEF100  65265  8  FF 78 56 FF FF FF FF FF  [SPN 84 Wheel-Based Vehicle Speed: 86.47 km/h]
    5956   18445.000  Tx  0x18F0090B  61449  8  77 56 FF 6E 56 77 56 56  [SPN 1807 Steering Wheel Angle: -9.76 rad, SPN 1808 Yaw Rate: -1.22 rad/s, SPN 1809 Lateral Acceleration: -4.88 m/s2, SPN 1810 Longitudinal Acceleration: -3.89 m/s2]
    5957   18445.000  Tx  0x0CF00503  61445  8  FF FF FF 56 FF FF FF FF  [SPN 523 Transmission Current Gear: -38.88 gear]
    5958   18445.000  Tx  0x18F0010B  61441  8  FF 56 FF FF FF FF FF FF  [SPN 521 Brake Pedal Position: 34.45 %]
    5959   18445.000  Tx  0x18F0000F  61440  8  FF 2B FF FF FF FF FF FF  [SPN 520 Actual Retarder Percent Torque: -81.94 %]
    5960   18445.000  Tx  0x18FDB300  64947  8  78 56 78 56 FF FF FF FF  [SPN 3250 DPF Inlet Gas Temperature: 418.76 degC, SPN 3246 DPF Outlet Gas Temperature: 418.76 degC]
    5961   18445.000  Tx  0x18FEA600  65190  8  78 56 31 58 FF FF FF FF  [SPN 1127 Turbocharger 1 Boost Pressure: 2766.98 kPa, SPN 103 Turbocharger Speed: 22576.81 rpm]
    5962   18445.000  Tx  0x18FEF200  65266  8  78 56 78 56 78 56 FF FF  [SPN 183 Engine Fuel Rate: 1106.79 L/h, SPN 184 Engine Instantaneous Fuel Economy: 43.23 km/L, SPN 185 Engine Average Fuel Economy: 43.23 km/L]
