Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,CAN1.EEC2.Accel_Pedal_Pos,CAN1.EBC1.Brake_Pedal_Pos,CAN1.CCVS1.Vehicle_Speed,CAN1.LFE.Engine_Fuel_Rate,CAN1.LFE.Engine_Inst_Fuel_Economy,CAN1.LFE.Engine_Avg_Fuel_Economy,Raw Data
91.006466,2026-08-31 04:48:20.414,,,,,1031.95,40.310546875,40.310546875,CAN=91.006466 Rx 0 $18FEF200 D 8 9F 50 9F 50 9F 50 FF FF 
91.02424,2026-08-31 04:48:20.432,2580.5,,,,,,,CAN=91.02424 Rx 0 $0CF00400 D 8 FF FF FF A4 50 FF FF FF 
91.044308,2026-08-31 04:48:20.452,2581.125,,,,,,,CAN=91.044308 Rx 0 $0CF00400 D 8 FF FF FF A9 50 FF FF FF 
91.05437,2026-08-31 04:48:20.462,,32,,,,,,CAN=91.05437 Rx 0 $0CF00200 D 8 FF 50 FF FF FF FF FF FF 
91.064384,2026-08-31 04:48:20.472,2581.75,,,,,,,CAN=91.064384 Rx 0 $0CF00400 D 8 FF FF FF AE 50 FF FF FF 
91.084451,2026-08-31 04:48:20.492,2582.375,,,,,,,CAN=91.084451 Rx 0 $0CF00400 D 8 FF FF FF B3 50 FF FF FF 
91.104518,2026-08-31 04:48:20.512,2583,,,,,,,CAN=91.104518 Rx 0 $0CF00400 D 8 FF FF FF B8 50 FF FF FF 
91.105096,2026-08-31 04:48:20.513,,32,,,,,,CAN=91.105096 Rx 0 $0CF00200 D 8 FF 50 FF FF FF FF FF FF 
91.105677,2026-08-31 04:48:20.513,,,32,,,,,CAN=91.105677 Rx 0 $18F00100 D 8 FF 50 FF FF FF FF FF FF 
91.106255,2026-08-31 04:48:20.514,,,,80.71875,,,,CAN=91.106255 Rx 0 $18FEF100 D 8 FF B8 50 FF FF FF FF FF 
91.106805,2026-08-31 04:48:20.514,,,,,1033.2,40.361328125,40.361328125,CAN=91.106805 Rx 0 $18FEF200 D 8 B8 50 B9 50 B9 50 FF FF 
91.124592,2026-08-31 04:48:20.532,2583.75,,,,,,,CAN=91.124592 Rx 0 $0CF00400 D 8 FF FF FF BE 50 FF FF FF 
91.144652,2026-08-31 04:48:20.552,2584.375,,,,,,,CAN=91.144652 Rx 0 $0CF00400 D 8 FF FF FF C3 50 FF FF FF 
91.154677,2026-08-31 04:48:20.562,,32,,,,,,CAN=91.154677 Rx 0 $0CF00200 D 8 FF 50 FF FF FF FF FF FF 
91.164719,2026-08-31 04:48:20.572,2585,,,,,,,CAN=91.164719 Rx 0 $0CF00400 D 8 FF FF FF C8 50 FF FF FF 
91.184784,2026-08-31 04:48:20.592,2585.625,,,,,,,CAN=91.184784 Rx 0 $0CF00400 D 8 FF FF FF CD 50 FF FF FF 
91.204852,2026-08-31 04:48:20.612,2586.25,,,,,,,CAN=91.204852 Rx 0 $0CF00400 D 8 FF FF FF D2 50 FF FF FF 
91.205434,2026-08-31 04:48:20.613,,32.4,,,,,,CAN=91.205434 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.206012,2026-08-31 04:48:20.614,,,32.4,,,,,CAN=91.206012 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
91.20659,2026-08-31 04:48:20.614,,,,80.8203125,,,,CAN=91.20659 Rx 0 $18FEF100 D 8 FF D2 50 FF FF FF FF FF 
91.207144,2026-08-31 04:48:20.615,,,,,1034.5,40.41015625,40.41015625,CAN=91.207144 Rx 0 $18FEF200 D 8 D2 50 D2 50 D2 50 FF FF 
91.224929,2026-08-31 04:48:20.632,2586.875,,,,,,,CAN=91.224929 Rx 0 $0CF00400 D 8 FF FF FF D7 50 FF FF FF 
91.265044,2026-08-31 04:48:20.673,2588.25,,,,,,,CAN=91.265044 Rx 0 $0CF00400 D 8 FF FF FF E2 50 FF FF FF 
91.285115,2026-08-31 04:48:20.693,2588.875,,,,,,,CAN=91.285115 Rx 0 $0CF00400 D 8 FF FF FF E7 50 FF FF FF 
91.305177,2026-08-31 04:48:20.713,2589.5,,,,,,,CAN=91.305177 Rx 0 $0CF00400 D 8 FF FF FF EC 50 FF FF FF 
91.305759,2026-08-31 04:48:20.713,,32.4,,,,,,CAN=91.305759 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.306337,2026-08-31 04:48:20.714,,,32.4,,,,,CAN=91.306337 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
91.325252,2026-08-31 04:48:20.733,2590.125,,,,,,,CAN=91.325252 Rx 0 $0CF00400 D 8 FF FF FF F1 50 FF FF FF 
91.345348,2026-08-31 04:48:20.753,2590.75,,,,,,,CAN=91.345348 Rx 0 $0CF00400 D 8 FF FF FF F6 50 FF FF FF 
91.355389,2026-08-31 04:48:20.763,,32.4,,,,,,CAN=91.355389 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.365385,2026-08-31 04:48:20.773,2591.375,,,,,,,CAN=91.365385 Rx 0 $0CF00400 D 8 FF FF FF FB 50 FF FF FF 
91.385456,2026-08-31 04:48:20.793,2592,,,,,,,CAN=91.385456 Rx 0 $0CF00400 D 8 FF FF FF 00 51 FF FF FF 
91.405523,2026-08-31 04:48:20.813,2592.75,,,,,,,CAN=91.405523 Rx 0 $0CF00400 D 8 FF FF FF 06 51 FF FF FF 
91.406104,2026-08-31 04:48:20.814,,32.4,,,,,,CAN=91.406104 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.406682,2026-08-31 04:48:20.814,,,32.4,,,,,CAN=91.406682 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
91.40726,2026-08-31 04:48:20.815,,,,81.0234375,,,,CAN=91.40726 Rx 0 $18FEF100 D 8 FF 06 51 FF FF FF FF FF 
91.445659,2026-08-31 04:48:20.853,2594,,,,,,,CAN=91.445659 Rx 0 $0CF00400 D 8 FF FF FF 10 51 FF FF FF 
91.455688,2026-08-31 04:48:20.863,,32.4,,,,,,CAN=91.455688 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.465737,2026-08-31 04:48:20.873,2594.625,,,,,,,CAN=91.465737 Rx 0 $0CF00400 D 8 FF FF FF 15 51 FF FF FF 
91.485804,2026-08-31 04:48:20.893,2595.25,,,,,,,CAN=91.485804 Rx 0 $0CF00400 D 8 FF FF FF 1A 51 FF FF FF 
91.505871,2026-08-31 04:48:20.913,2595.875,,,,,,,CAN=91.505871 Rx 0 $0CF00400 D 8 FF FF FF 1F 51 FF FF FF 
91.506453,2026-08-31 04:48:20.914,,32.4,,,,,,CAN=91.506453 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.50703,2026-08-31 04:48:20.915,,,32.4,,,,,CAN=91.50703 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
91.507608,2026-08-31 04:48:20.915,,,,81.12109375,,,,CAN=91.507608 Rx 0 $18FEF100 D 8 FF 1F 51 FF FF FF FF FF 
91.508174,2026-08-31 04:48:20.916,,,,,1038.35,40.5625,40.5625,CAN=91.508174 Rx 0 $18FEF200 D 8 1F 51 20 51 20 51 FF FF 
91.55604,2026-08-31 04:48:20.964,,32.4,,,,,,CAN=91.55604 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.566049,2026-08-31 04:48:20.974,2597.875,,,,,,,CAN=91.566049 Rx 0 $0CF00400 D 8 FF FF FF 2F 51 FF FF FF 
91.586124,2026-08-31 04:48:20.994,2598.5,,,,,,,CAN=91.586124 Rx 0 $0CF00400 D 8 FF FF FF 34 51 FF FF FF 
91.60618,2026-08-31 04:48:21.014,2599.125,,,,,,,CAN=91.60618 Rx 0 $0CF00400 D 8 FF FF FF 39 51 FF FF FF 
91.606762,2026-08-31 04:48:21.014,,32.4,,,,,,CAN=91.606762 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.607339,2026-08-31 04:48:21.015,,,32.4,,,,,CAN=91.607339 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
91.607914,2026-08-31 04:48:21.015,,,,81.22265625,,,,CAN=91.607914 Rx 0 $18FEF100 D 8 FF 39 51 FF FF FF FF FF 
91.608476,2026-08-31 04:48:21.016,,,,,1039.65,40.611328125,40.611328125,CAN=91.608476 Rx 0 $18FEF200 D 8 39 51 39 51 39 51 FF FF 
91.626257,2026-08-31 04:48:21.034,2599.75,,,,,,,CAN=91.626257 Rx 0 $0CF00400 D 8 FF FF FF 3E 51 FF FF FF 
91.646321,2026-08-31 04:48:21.054,2600.375,,,,,,,CAN=91.646321 Rx 0 $0CF00400 D 8 FF FF FF 43 51 FF FF FF 
91.656391,2026-08-31 04:48:21.064,,32.4,,,,,,CAN=91.656391 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.666385,2026-08-31 04:48:21.074,2601,,,,,,,CAN=91.666385 Rx 0 $0CF00400 D 8 FF FF FF 48 51 FF FF FF 
91.686454,2026-08-31 04:48:21.094,2601.625,,,,,,,CAN=91.686454 Rx 0 $0CF00400 D 8 FF FF FF 4D 51 FF FF FF 
91.706526,2026-08-31 04:48:21.114,2602.375,,,,,,,CAN=91.706526 Rx 0 $0CF00400 D 8 FF FF FF 53 51 FF FF FF 
91.707108,2026-08-31 04:48:21.115,,32.4,,,,,,CAN=91.707108 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.707686,2026-08-31 04:48:21.115,,,32.4,,,,,CAN=91.707686 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
91.708264,2026-08-31 04:48:21.116,,,,81.32421875,,,,CAN=91.708264 Rx 0 $18FEF100 D 8 FF 53 51 FF FF FF FF FF 
91.708813,2026-08-31 04:48:21.116,,,,,1040.95,40.662109375,40.662109375,CAN=91.708813 Rx 0 $18FEF200 D 8 53 51 53 51 53 51 FF FF 
91.726602,2026-08-31 04:48:21.134,2603,,,,,,,CAN=91.726602 Rx 0 $0CF00400 D 8 FF FF FF 58 51 FF FF FF 
91.746669,2026-08-31 04:48:21.154,2603.625,,,,,,,CAN=91.746669 Rx 0 $0CF00400 D 8 FF FF FF 5D 51 FF FF FF 
91.756717,2026-08-31 04:48:21.164,,32.4,,,,,,CAN=91.756717 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.76675,2026-08-31 04:48:21.174,2604.25,,,,,,,CAN=91.76675 Rx 0 $0CF00400 D 8 FF FF FF 62 51 FF FF FF 
91.786815,2026-08-31 04:48:21.194,2604.875,,,,,,,CAN=91.786815 Rx 0 $0CF00400 D 8 FF FF FF 67 51 FF FF FF 
91.806881,2026-08-31 04:48:21.214,2605.5,,,,,,,CAN=91.806881 Rx 0 $0CF00400 D 8 FF FF FF 6C 51 FF FF FF 
91.807463,2026-08-31 04:48:21.215,,32.4,,,,,,CAN=91.807463 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.80804,2026-08-31 04:48:21.216,,,32.4,,,,,CAN=91.80804 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
91.808618,2026-08-31 04:48:21.216,,,,81.421875,,,,CAN=91.808618 Rx 0 $18FEF100 D 8 FF 6C 51 FF FF FF FF FF 
91.809172,2026-08-31 04:48:21.217,,,,,1042.2,40.712890625,40.712890625,CAN=91.809172 Rx 0 $18FEF200 D 8 6C 51 6D 51 6D 51 FF FF 
91.826953,2026-08-31 04:48:21.234,2606.125,,,,,,,CAN=91.826953 Rx 0 $0CF00400 D 8 FF FF FF 71 51 FF FF FF 
91.847019,2026-08-31 04:48:21.255,2606.875,,,,,,,CAN=91.847019 Rx 0 $0CF00400 D 8 FF FF FF 77 51 FF FF FF 
91.857032,2026-08-31 04:48:21.265,,32.4,,,,,,CAN=91.857032 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.867074,2026-08-31 04:48:21.275,2607.5,,,,,,,CAN=91.867074 Rx 0 $0CF00400 D 8 FF FF FF 7C 51 FF FF FF 
91.887143,2026-08-31 04:48:21.295,2608.125,,,,,,,CAN=91.887143 Rx 0 $0CF00400 D 8 FF FF FF 81 51 FF FF FF 
91.907208,2026-08-31 04:48:21.315,2608.75,,,,,,,CAN=91.907208 Rx 0 $0CF00400 D 8 FF FF FF 86 51 FF FF FF 
91.907789,2026-08-31 04:48:21.315,,32.4,,,,,,CAN=91.907789 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.908367,2026-08-31 04:48:21.316,,,32.4,,,,,CAN=91.908367 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
91.908945,2026-08-31 04:48:21.316,,,,81.5234375,,,,CAN=91.908945 Rx 0 $18FEF100 D 8 FF 86 51 FF FF FF FF FF 
91.909503,2026-08-31 04:48:21.317,,,,,1043.5,40.76171875,40.76171875,CAN=91.909503 Rx 0 $18FEF200 D 8 86 51 86 51 86 51 FF FF 
91.927287,2026-08-31 04:48:21.335,2609.375,,,,,,,CAN=91.927287 Rx 0 $0CF00400 D 8 FF FF FF 8B 51 FF FF FF 
91.947353,2026-08-31 04:48:21.355,2610,,,,,,,CAN=91.947353 Rx 0 $0CF00400 D 8 FF FF FF 90 51 FF FF FF 
91.957371,2026-08-31 04:48:21.365,,32.4,,,,,,CAN=91.957371 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
91.967412,2026-08-31 04:48:21.375,2610.625,,,,,,,CAN=91.967412 Rx 0 $0CF00400 D 8 FF FF FF 95 51 FF FF FF 
92.027627,2026-08-31 04:48:21.435,2612.625,,,,,,,CAN=92.027627 Rx 0 $0CF00400 D 8 FF FF FF A5 51 FF FF FF 
92.047695,2026-08-31 04:48:21.455,2613.25,,,,,,,CAN=92.047695 Rx 0 $0CF00400 D 8 FF FF FF AA 51 FF FF FF 
92.057721,2026-08-31 04:48:21.465,,32.4,,,,,,CAN=92.057721 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
92.067739,2026-08-31 04:48:21.475,2613.875,,,,,,,CAN=92.067739 Rx 0 $0CF00400 D 8 FF FF FF AF 51 FF FF FF 
92.087807,2026-08-31 04:48:21.495,2614.5,,,,,,,CAN=92.087807 Rx 0 $0CF00400 D 8 FF FF FF B4 51 FF FF FF 
92.127957,2026-08-31 04:48:21.535,2615.875,,,,,,,CAN=92.127957 Rx 0 $0CF00400 D 8 FF FF FF BF 51 FF FF FF 
92.148024,2026-08-31 04:48:21.556,2616.5,,,,,,,CAN=92.148024 Rx 0 $0CF00400 D 8 FF FF FF C4 51 FF FF FF 
92.158085,2026-08-31 04:48:21.566,,32.4,,,,,,CAN=92.158085 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
92.168082,2026-08-31 04:48:21.576,2617.125,,,,,,,CAN=92.168082 Rx 0 $0CF00400 D 8 FF FF FF C9 51 FF FF FF 
92.188149,2026-08-31 04:48:21.596,2617.75,,,,,,,CAN=92.188149 Rx 0 $0CF00400 D 8 FF FF FF CE 51 FF FF FF 
92.20822,2026-08-31 04:48:21.616,2618.375,,,,,,,CAN=92.20822 Rx 0 $0CF00400 D 8 FF FF FF D3 51 FF FF FF 
92.208802,2026-08-31 04:48:21.616,,32.4,,,,,,CAN=92.208802 Rx 0 $0CF00200 D 8 FF 51 FF FF FF FF FF FF 
92.209379,2026-08-31 04:48:21.617,,,32.4,,,,,CAN=92.209379 Rx 0 $18F00100 D 8 FF 51 FF FF FF FF FF FF 
92.209957,2026-08-31 04:48:21.617,,,,81.82421875,,,,CAN=92.209957 Rx 0 $18FEF100 D 8 FF D3 51 FF FF FF FF FF 
92.210507,2026-08-31 04:48:21.618,,,,,1047.35,40.912109375,40.912109375,CAN=92.210507 Rx 0 $18FEF200 D 8 D3 51 D3 51 D3 51 FF FF 
92.228302,2026-08-31 04:48:21.636,2619,,,,,,,CAN=92.228302 Rx 0 $0CF00400 D 8 FF FF FF D8 51 FF FF FF 
92.24836,2026-08-31 04:48:21.656,2619.625,,,,,,,CAN=92.24836 Rx 0 $0CF00400 D 8 FF FF FF DD 51 FF FF FF 
92.258406,2026-08-31 04:48:21.666,,32.8,,,,,,CAN=92.258406 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.268408,2026-08-31 04:48:21.676,2620.375,,,,,,,CAN=92.268408 Rx 0 $0CF00400 D 8 FF FF FF E3 51 FF FF FF 
92.288476,2026-08-31 04:48:21.696,2621,,,,,,,CAN=92.288476 Rx 0 $0CF00400 D 8 FF FF FF E8 51 FF FF FF 
92.308548,2026-08-31 04:48:21.716,2621.625,,,,,,,CAN=92.308548 Rx 0 $0CF00400 D 8 FF FF FF ED 51 FF FF FF 
92.309126,2026-08-31 04:48:21.717,,32.8,,,,,,CAN=92.309126 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.328623,2026-08-31 04:48:21.736,2622.25,,,,,,,CAN=92.328623 Rx 0 $0CF00400 D 8 FF FF FF F2 51 FF FF FF 
92.348696,2026-08-31 04:48:21.756,2622.875,,,,,,,CAN=92.348696 Rx 0 $0CF00400 D 8 FF FF FF F7 51 FF FF FF 
92.358738,2026-08-31 04:48:21.766,,32.8,,,,,,CAN=92.358738 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.368785,2026-08-31 04:48:21.776,2623.5,,,,,,,CAN=92.368785 Rx 0 $0CF00400 D 8 FF FF FF FC 51 FF FF FF 
92.388846,2026-08-31 04:48:21.796,2624.125,,,,,,,CAN=92.388846 Rx 0 $0CF00400 D 8 FF FF FF 01 52 FF FF FF 
92.408914,2026-08-31 04:48:21.816,2624.875,,,,,,,CAN=92.408914 Rx 0 $0CF00400 D 8 FF FF FF 07 52 FF FF FF 
92.409491,2026-08-31 04:48:21.817,,32.8,,,,,,CAN=92.409491 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.428985,2026-08-31 04:48:21.836,2625.5,,,,,,,CAN=92.428985 Rx 0 $0CF00400 D 8 FF FF FF 0C 52 FF FF FF 
92.449049,2026-08-31 04:48:21.857,2626.125,,,,,,,CAN=92.449049 Rx 0 $0CF00400 D 8 FF FF FF 11 52 FF FF FF 
92.459074,2026-08-31 04:48:21.867,,32.8,,,,,,CAN=92.459074 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.509259,2026-08-31 04:48:21.917,2628,,,,,,,CAN=92.509259 Rx 0 $0CF00400 D 8 FF FF FF 20 52 FF FF FF 
92.509837,2026-08-31 04:48:21.917,,32.8,,,,,,CAN=92.509837 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.529291,2026-08-31 04:48:21.937,2628.625,,,,,,,CAN=92.529291 Rx 0 $0CF00400 D 8 FF FF FF 25 52 FF FF FF 
92.549397,2026-08-31 04:48:21.957,2629.375,,,,,,,CAN=92.549397 Rx 0 $0CF00400 D 8 FF FF FF 2B 52 FF FF FF 
92.559428,2026-08-31 04:48:21.967,,32.8,,,,,,CAN=92.559428 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.569447,2026-08-31 04:48:21.977,2630,,,,,,,CAN=92.569447 Rx 0 $0CF00400 D 8 FF FF FF 30 52 FF FF FF 
92.589529,2026-08-31 04:48:21.997,2630.625,,,,,,,CAN=92.589529 Rx 0 $0CF00400 D 8 FF FF FF 35 52 FF FF FF 
92.609598,2026-08-31 04:48:22.017,2631.25,,,,,,,CAN=92.609598 Rx 0 $0CF00400 D 8 FF FF FF 3A 52 FF FF FF 
92.610176,2026-08-31 04:48:22.018,,32.8,,,,,,CAN=92.610176 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.629671,2026-08-31 04:48:22.037,2631.875,,,,,,,CAN=92.629671 Rx 0 $0CF00400 D 8 FF FF FF 3F 52 FF FF FF 
92.649742,2026-08-31 04:48:22.057,2632.5,,,,,,,CAN=92.649742 Rx 0 $0CF00400 D 8 FF FF FF 44 52 FF FF FF 
92.659769,2026-08-31 04:48:22.067,,32.8,,,,,,CAN=92.659769 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.669799,2026-08-31 04:48:22.077,2633.125,,,,,,,CAN=92.669799 Rx 0 $0CF00400 D 8 FF FF FF 49 52 FF FF FF 
92.689876,2026-08-31 04:48:22.097,2633.875,,,,,,,CAN=92.689876 Rx 0 $0CF00400 D 8 FF FF FF 4F 52 FF FF FF 
92.709941,2026-08-31 04:48:22.117,2634.5,,,,,,,CAN=92.709941 Rx 0 $0CF00400 D 8 FF FF FF 54 52 FF FF FF 
92.710518,2026-08-31 04:48:22.118,,32.8,,,,,,CAN=92.710518 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.750076,2026-08-31 04:48:22.158,2635.75,,,,,,,CAN=92.750076 Rx 0 $0CF00400 D 8 FF FF FF 5E 52 FF FF FF 
92.760125,2026-08-31 04:48:22.168,,32.8,,,,,,CAN=92.760125 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.770131,2026-08-31 04:48:22.178,2636.375,,,,,,,CAN=92.770131 Rx 0 $0CF00400 D 8 FF FF FF 63 52 FF FF FF 
92.79019,2026-08-31 04:48:22.198,2637,,,,,,,CAN=92.79019 Rx 0 $0CF00400 D 8 FF FF FF 68 52 FF FF FF 
92.810265,2026-08-31 04:48:22.218,2637.625,,,,,,,CAN=92.810265 Rx 0 $0CF00400 D 8 FF FF FF 6D 52 FF FF FF 
92.810843,2026-08-31 04:48:22.218,,32.8,,,,,,CAN=92.810843 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.830333,2026-08-31 04:48:22.238,2638.25,,,,,,,CAN=92.830333 Rx 0 $0CF00400 D 8 FF FF FF 72 52 FF FF FF 
92.850404,2026-08-31 04:48:22.258,2639,,,,,,,CAN=92.850404 Rx 0 $0CF00400 D 8 FF FF FF 78 52 FF FF FF 
92.860449,2026-08-31 04:48:22.268,,32.8,,,,,,CAN=92.860449 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.870487,2026-08-31 04:48:22.278,2639.625,,,,,,,CAN=92.870487 Rx 0 $0CF00400 D 8 FF FF FF 7D 52 FF FF FF 
92.890563,2026-08-31 04:48:22.298,2640.25,,,,,,,CAN=92.890563 Rx 0 $0CF00400 D 8 FF FF FF 82 52 FF FF FF 
92.910631,2026-08-31 04:48:22.318,2640.875,,,,,,,CAN=92.910631 Rx 0 $0CF00400 D 8 FF FF FF 87 52 FF FF FF 
92.911209,2026-08-31 04:48:22.319,,32.8,,,,,,CAN=92.911209 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.930703,2026-08-31 04:48:22.338,2641.5,,,,,,,CAN=92.930703 Rx 0 $0CF00400 D 8 FF FF FF 8C 52 FF FF FF 
92.950772,2026-08-31 04:48:22.358,2642.125,,,,,,,CAN=92.950772 Rx 0 $0CF00400 D 8 FF FF FF 91 52 FF FF FF 
92.960795,2026-08-31 04:48:22.368,,32.8,,,,,,CAN=92.960795 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
92.970814,2026-08-31 04:48:22.378,2642.75,,,,,,,CAN=92.970814 Rx 0 $0CF00400 D 8 FF FF FF 96 52 FF FF FF 
92.990884,2026-08-31 04:48:22.398,2643.5,,,,,,,CAN=92.990884 Rx 0 $0CF00400 D 8 FF FF FF 9C 52 FF FF FF 
93.010952,2026-08-31 04:48:22.418,2644.125,,,,,,,CAN=93.010952 Rx 0 $0CF00400 D 8 FF FF FF A1 52 FF FF FF 
93.01153,2026-08-31 04:48:22.419,,32.8,,,,,,CAN=93.01153 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
93.031024,2026-08-31 04:48:22.439,2644.75,,,,,,,CAN=93.031024 Rx 0 $0CF00400 D 8 FF FF FF A6 52 FF FF FF 
93.051097,2026-08-31 04:48:22.459,2645.375,,,,,,,CAN=93.051097 Rx 0 $0CF00400 D 8 FF FF FF AB 52 FF FF FF 
93.061157,2026-08-31 04:48:22.469,,32.8,,,,,,CAN=93.061157 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
93.071179,2026-08-31 04:48:22.479,2646,,,,,,,CAN=93.071179 Rx 0 $0CF00400 D 8 FF FF FF B0 52 FF FF FF 
93.091241,2026-08-31 04:48:22.499,2646.625,,,,,,,CAN=93.091241 Rx 0 $0CF00400 D 8 FF FF FF B5 52 FF FF FF 
93.11131,2026-08-31 04:48:22.519,2647.25,,,,,,,CAN=93.11131 Rx 0 $0CF00400 D 8 FF FF FF BA 52 FF FF FF 
93.111888,2026-08-31 04:48:22.519,,32.8,,,,,,CAN=93.111888 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
93.131392,2026-08-31 04:48:22.539,2648,,,,,,,CAN=93.131392 Rx 0 $0CF00400 D 8 FF FF FF C0 52 FF FF FF 
93.151454,2026-08-31 04:48:22.559,2648.625,,,,,,,CAN=93.151454 Rx 0 $0CF00400 D 8 FF FF FF C5 52 FF FF FF 
93.16148,2026-08-31 04:48:22.569,,32.8,,,,,,CAN=93.16148 Rx 0 $0CF00200 D 8 FF 52 FF FF FF FF FF FF 
93.171527,2026-08-31 04:48:22.579,2649.25,,,,,,,CAN=93.171527 Rx 0 $0CF00400 D 8 FF FF FF CA 52 FF FF FF 
93.191584,2026-08-31 04:48:22.599,2649.875,,,,,,,CAN=93.191584 Rx 0 $0CF00400 D 8 FF FF FF CF 52 FF FF FF 
93.211652,2026-08-31 04:48:22.619,2650.5,,,,,,,CAN=93.211652 Rx 0 $0CF00400 D 8 FF FF FF D4 52 FF FF FF 
93.212234,2026-08-31 04:48:22.620,,33.2,,,,,,CAN=93.212234 Rx 0 $0CF00200 D 8 FF 53 FF FF FF FF FF FF 
93.212816,2026-08-31 04:48:22.620,,,33.2,,,,,CAN=93.212816 Rx 0 $18F00100 D 8 FF 53 FF FF FF FF FF FF 
93.231741,2026-08-31 04:48:22.639,2651.125,,,,,,,CAN=93.231741 Rx 0 $0CF00400 D 8 FF FF FF D9 52 FF FF FF 
93.251799,2026-08-31 04:48:22.659,2651.75,,,,,,,CAN=93.251799 Rx 0 $0CF00400 D 8 FF FF FF DE 52 FF FF FF 
93.261853,2026-08-31 04:48:22.669,,33.2,,,,,,CAN=93.261853 Rx 0 $0CF00200 D 8 FF 53 FF FF FF FF FF FF 
93.271848,2026-08-31 04:48:22.679,2652.5,,,,,,,CAN=93.271848 Rx 0 $0CF00400 D 8 FF FF FF E4 52 FF FF FF 
93.291921,2026-08-31 04:48:22.699,2653.125,,,,,,,CAN=93.291921 Rx 0 $0CF00400 D 8 FF FF FF E9 52 FF FF FF 
93.332065,2026-08-31 04:48:22.740,2654.375,,,,,,,CAN=93.332065 Rx 0 $0CF00400 D 8 FF FF FF F3 52 FF FF FF 
93.352134,2026-08-31 04:48:22.760,2655,,,,,,,CAN=93.352134 Rx 0 $0CF00400 D 8 FF FF FF F8 52 FF FF FF 
93.362184,2026-08-31 04:48:22.770,,33.2,,,,,,CAN=93.362184 Rx 0 $0CF00200 D 8 FF 53 FF FF FF FF FF FF 
93.372219,2026-08-31 04:48:22.780,2655.625,,,,,,,CAN=93.372219 Rx 0 $0CF00400 D 8 FF FF FF FD 52 FF FF FF 
93.392294,2026-08-31 04:48:22.800,2656.25,,,,,,,CAN=93.392294 Rx 0 $0CF00400 D 8 FF FF FF 02 53 FF FF FF 
93.412354,2026-08-31 04:48:22.820,2657,,,,,,,CAN=93.412354 Rx 0 $0CF00400 D 8 FF FF FF 08 53 FF FF FF 
